county,date,retailandrec,groceryandpharm,parks,transit,work,residential,confirmed_cases,deaths,new_confirmed_cases,new_deaths
Kings,2020-06-19,-16.0,1.0,11.0,-40.0,-26.0,7.0,2057,12,81.0,2.0
Kings,2020-06-20,-12.0,7.0,-34.0,-40.0,-11.0,2.0,2091,15,34.0,3.0
Kings,2020-06-21,-17.0,7.0,-6.0,-48.0,-8.0,0.0,2104,16,13.0,1.0
Kings,2020-06-22,-18.0,-7.0,-7.0,-32.0,-30.0,7.0,2158,18,54.0,2.0
Kings,2020-06-23,-13.0,-1.0,-11.0,-33.0,-30.0,8.0,2186,20,28.0,2.0
Kings,2020-06-24,-15.0,-6.0,-16.0,-29.0,-29.0,7.0,2234,20,48.0,0.0
Kings,2020-06-25,-13.0,0.0,-15.0,-39.0,-31.0,8.0,2284,21,50.0,1.0
Kings,2020-06-26,-21.0,-6.0,-7.0,-42.0,-28.0,8.0,2298,21,14.0,0.0
Kings,2020-06-27,-19.0,-4.0,-37.0,-43.0,-14.0,3.0,2318,22,20.0,1.0
Kings,2020-06-28,-12.0,-5.0,-6.0,-44.0,-9.0,2.0,2350,24,32.0,2.0
Kings,2020-06-29,-17.0,-4.0,13.0,-31.0,-28.0,7.0,2394,29,44.0,5.0
Kings,2020-06-30,-7.0,2.0,-11.0,-31.0,-30.0,7.0,2417,30,23.0,1.0
Kings,2020-07-01,-7.0,3.0,-16.0,-29.0,-30.0,7.0,2504,32,87.0,2.0
Kings,2020-07-02,-3.0,16.0,-3.0,-38.0,-35.0,7.0,2583,32,79.0,0.0
Kings,2020-07-03,-11.0,15.0,-9.0,-53.0,-49.0,12.0,2600,32,17.0,0.0
Kings,2020-07-04,-38.0,15.0,-42.0,-53.0,-25.0,4.0,2634,32,34.0,0.0
Kings,2020-07-05,-17.0,-11.0,-8.0,-58.0,-23.0,4.0,2673,33,39.0,1.0
Kings,2020-07-06,-15.0,-1.0,-1.0,-34.0,-36.0,8.0,2717,37,44.0,4.0
Kings,2020-07-07,-12.0,4.0,1.0,-30.0,-33.0,8.0,2755,37,38.0,0.0
Kings,2020-07-08,-15.0,0.0,-15.0,-33.0,-32.0,8.0,2823,38,68.0,1.0
Kings,2020-07-09,-16.0,2.0,-5.0,-33.0,-32.0,8.0,2855,39,32.0,1.0
Kings,2020-07-10,-23.0,-3.0,6.0,-39.0,-30.0,8.0,2898,39,43.0,0.0
Kings,2020-07-11,-22.0,-3.0,-39.0,-48.0,-14.0,4.0,2918,39,20.0,0.0
Kings,2020-07-12,-18.0,-5.0,-17.0,-49.0,-16.0,3.0,2970,39,52.0,0.0
Kings,2020-07-13,-21.0,-5.0,-5.0,-37.0,-31.0,7.0,3024,40,54.0,1.0
Kings,2020-07-14,-13.0,-3.0,-20.0,-32.0,-33.0,8.0,3078,40,54.0,0.0
Kings,2020-07-15,-11.0,-4.0,-9.0,-33.0,-33.0,8.0,3108,41,30.0,1.0
Kings,2020-07-16,-14.0,-3.0,-15.0,-40.0,-33.0,9.0,3172,41,64.0,0.0
Kings,2020-07-17,-21.0,-5.0,3.0,-38.0,-31.0,8.0,3209,41,37.0,0.0
Lake,2020-04-05,-39.0,-2.0,-49.0,,-38.0,,1,0,,
Lake,2020-04-06,-30.0,1.0,-34.0,-44.0,-42.0,15.0,2,0,1.0,0.0
Lake,2020-04-07,-37.0,3.0,-33.0,-47.0,-45.0,15.0,2,0,0.0,0.0
Lake,2020-04-08,-35.0,1.0,-23.0,-32.0,-41.0,13.0,3,0,1.0,0.0
Lake,2020-04-09,-36.0,-6.0,-30.0,-43.0,-44.0,16.0,3,0,0.0,0.0
Lake,2020-04-10,-37.0,7.0,-45.0,-42.0,-43.0,17.0,4,0,1.0,0.0
Lake,2020-04-11,-33.0,5.0,-40.0,,-36.0,,4,0,0.0,0.0
Lake,2020-04-12,-46.0,-19.0,-46.0,,-34.0,,4,0,0.0,0.0
Lake,2020-04-13,-25.0,-5.0,-23.0,-34.0,-40.0,13.0,4,0,0.0,0.0
Lake,2020-04-14,-29.0,-7.0,-30.0,-33.0,-39.0,13.0,5,0,1.0,0.0
Lake,2020-04-15,-28.0,2.0,-28.0,-37.0,-39.0,13.0,5,0,0.0,0.0
Lake,2020-04-16,-42.0,-6.0,-36.0,-31.0,-39.0,14.0,6,0,1.0,0.0
Lake,2020-04-17,-43.0,-3.0,-38.0,-32.0,-39.0,16.0,6,0,0.0,0.0
Lake,2020-04-18,-40.0,-6.0,-49.0,-24.0,-30.0,,6,0,0.0,0.0
Lake,2020-04-19,-37.0,-5.0,-36.0,,-32.0,,6,0,0.0,0.0
Lake,2020-04-20,-39.0,-5.0,-40.0,-39.0,-38.0,13.0,6,0,0.0,0.0
Lake,2020-04-21,-36.0,-1.0,-29.0,-24.0,-37.0,12.0,6,0,0.0,0.0
Lake,2020-04-22,-39.0,0.0,-42.0,-24.0,-37.0,13.0,6,0,0.0,0.0
Lake,2020-04-23,-40.0,-4.0,-25.0,-33.0,-37.0,13.0,6,0,0.0,0.0
Lake,2020-04-24,-41.0,0.0,-19.0,-24.0,-39.0,14.0,6,0,0.0,0.0
Lake,2020-04-25,-34.0,5.0,-10.0,-25.0,-33.0,,6,0,0.0,0.0
Lake,2020-04-26,-28.0,6.0,6.0,,-27.0,,6,0,0.0,0.0
Lake,2020-04-27,-30.0,7.0,-9.0,-24.0,-34.0,12.0,6,0,0.0,0.0
Lake,2020-04-28,-30.0,7.0,5.0,-21.0,-34.0,3.0,6,0,0.0,0.0
Lake,2020-04-29,-26.0,3.0,-12.0,-27.0,-36.0,12.0,6,0,0.0,0.0
Lake,2020-04-30,-24.0,-1.0,3.0,-26.0,-36.0,12.0,7,0,1.0,0.0
Lake,2020-05-01,-22.0,12.0,-4.0,-15.0,-35.0,12.0,7,0,0.0,0.0
Lake,2020-05-02,-21.0,3.0,-16.0,,-28.0,8.0,7,0,0.0,0.0
Lake,2020-05-03,-11.0,5.0,14.0,,-21.0,,7,0,0.0,0.0
Lake,2020-05-04,-16.0,6.0,0.0,-26.0,-31.0,9.0,7,0,0.0,0.0
Lake,2020-05-05,-21.0,8.0,8.0,-30.0,-32.0,10.0,8,0,1.0,0.0
Lake,2020-05-06,-21.0,10.0,4.0,-25.0,-33.0,10.0,8,0,0.0,0.0
Lake,2020-05-07,-22.0,7.0,9.0,-26.0,-34.0,11.0,8,0,0.0,0.0
Lake,2020-05-08,-24.0,7.0,-9.0,-30.0,-34.0,12.0,8,0,0.0,0.0
Lake,2020-05-09,-12.0,23.0,16.0,,-24.0,6.0,8,0,0.0,0.0
Lake,2020-05-10,-5.0,26.0,20.0,,-21.0,,8,0,0.0,0.0
Lake,2020-05-11,-19.0,3.0,-29.0,-37.0,-32.0,11.0,8,0,0.0,0.0
Lake,2020-05-12,-20.0,1.0,,-19.0,-33.0,11.0,8,0,0.0,0.0
Lake,2020-05-13,-21.0,10.0,-14.0,-32.0,-32.0,12.0,8,0,0.0,0.0
Lake,2020-05-14,-23.0,0.0,-10.0,-36.0,-35.0,11.0,8,0,0.0,0.0
Lake,2020-05-15,-22.0,6.0,16.0,-12.0,-32.0,11.0,8,0,0.0,0.0
Lake,2020-05-16,-18.0,9.0,2.0,,-25.0,8.0,8,0,0.0,0.0
Lake,2020-05-17,-15.0,7.0,-12.0,,-22.0,,8,0,0.0,0.0
Lake,2020-05-18,-16.0,6.0,-1.0,-30.0,-28.0,11.0,10,0,2.0,0.0
Lake,2020-05-19,-17.0,5.0,,-17.0,-28.0,9.0,11,0,1.0,0.0
Lake,2020-05-20,-16.0,13.0,20.0,-17.0,-29.0,9.0,12,0,1.0,0.0
Lake,2020-05-21,-14.0,6.0,35.0,-35.0,-30.0,9.0,12,0,0.0,0.0
Lake,2020-05-22,-16.0,9.0,33.0,-20.0,-30.0,9.0,12,0,0.0,0.0
Lake,2020-05-23,-9.0,21.0,79.0,,-18.0,5.0,12,0,0.0,0.0
Lake,2020-05-24,2.0,22.0,113.0,,-17.0,,12,0,0.0,0.0
Lake,2020-05-25,-19.0,3.0,91.0,-39.0,-60.0,14.0,12,0,0.0,0.0
Lake,2020-05-26,-14.0,8.0,,-14.0,-28.0,8.0,14,0,2.0,0.0
Lake,2020-05-27,-12.0,15.0,33.0,-16.0,-28.0,8.0,19,0,5.0,0.0
Lake,2020-05-28,-14.0,7.0,50.0,-21.0,-27.0,9.0,21,0,2.0,0.0
Lake,2020-05-29,-17.0,6.0,26.0,-16.0,-27.0,10.0,21,0,0.0,0.0
Lake,2020-05-30,-13.0,11.0,-4.0,,-15.0,7.0,21,0,0.0,0.0
Lake,2020-05-31,-6.0,5.0,38.0,,-10.0,,21,0,0.0,0.0
Lake,2020-06-01,-5.0,13.0,36.0,-12.0,-25.0,7.0,26,0,5.0,0.0
Lake,2020-06-02,-10.0,11.0,,-8.0,-26.0,7.0,30,0,4.0,0.0
Lake,2020-06-03,-9.0,16.0,29.0,-17.0,-26.0,7.0,30,0,0.0,0.0
Lake,2020-06-04,-11.0,11.0,61.0,-24.0,-28.0,8.0,30,0,0.0,0.0
Lake,2020-06-05,-12.0,7.0,22.0,-18.0,-27.0,8.0,30,0,0.0,0.0
Lake,2020-06-06,-7.0,12.0,25.0,,-16.0,4.0,30,0,0.0,0.0
Lake,2020-06-07,-1.0,13.0,32.0,,-16.0,,30,0,0.0,0.0
Lake,2020-06-08,-5.0,13.0,44.0,10.0,-23.0,6.0,30,0,0.0,0.0
Lake,2020-06-09,-10.0,9.0,,31.0,-25.0,6.0,30,0,0.0,0.0
Lake,2020-06-10,-11.0,16.0,51.0,29.0,-25.0,6.0,30,0,0.0,0.0
Lake,2020-06-11,-11.0,6.0,57.0,,-25.0,7.0,31,0,1.0,0.0
Lake,2020-06-12,-14.0,4.0,30.0,25.0,-27.0,8.0,32,0,1.0,0.0
Lake,2020-06-13,-5.0,13.0,59.0,,-17.0,4.0,32,0,0.0,0.0
Lake,2020-06-14,6.0,15.0,97.0,,-12.0,,32,0,0.0,0.0
Lake,2020-06-15,-7.0,11.0,45.0,18.0,-25.0,6.0,34,0,2.0,0.0
Lake,2020-06-16,-12.0,6.0,,35.0,-25.0,6.0,34,0,0.0,0.0
Lake,2020-06-17,-7.0,16.0,44.0,2.0,-26.0,6.0,34,0,0.0,0.0
Lake,2020-06-18,-8.0,2.0,71.0,-23.0,-26.0,6.0,34,0,0.0,0.0
Lake,2020-06-19,-8.0,9.0,52.0,-5.0,-26.0,5.0,34,0,0.0,0.0
Lake,2020-06-20,-1.0,17.0,91.0,,-12.0,1.0,35,0,1.0,0.0
Lake,2020-06-21,7.0,17.0,97.0,,-9.0,-1.0,35,0,0.0,0.0
Lake,2020-06-22,-3.0,7.0,53.0,-19.0,-26.0,5.0,40,0,5.0,0.0
Lake,2020-06-23,-5.0,7.0,,10.0,-27.0,5.0,41,0,1.0,0.0
Lake,2020-06-24,-5.0,10.0,53.0,-7.0,-26.0,6.0,41,0,0.0,0.0
Lake,2020-06-25,-10.0,6.0,74.0,-19.0,-27.0,6.0,42,0,1.0,0.0
Lake,2020-06-26,-9.0,5.0,58.0,-11.0,-26.0,7.0,42,0,0.0,0.0
Lake,2020-06-27,-6.0,11.0,77.0,,-14.0,2.0,45,0,3.0,0.0
Lake,2020-06-28,3.0,11.0,90.0,,-6.0,1.0,54,0,9.0,0.0
Lake,2020-06-29,1.0,4.0,58.0,-12.0,-23.0,5.0,56,0,2.0,0.0
Lake,2020-06-30,-1.0,4.0,,-11.0,-26.0,5.0,60,0,4.0,0.0
Lake,2020-07-01,6.0,16.0,67.0,-15.0,-25.0,5.0,79,0,19.0,0.0
Lake,2020-07-02,5.0,16.0,94.0,-21.0,-29.0,5.0,85,0,6.0,0.0
Lake,2020-07-03,6.0,26.0,123.0,-15.0,-44.0,9.0,86,1,1.0,1.0
Lake,2020-07-04,-4.0,26.0,,,-21.0,3.0,87,1,1.0,0.0
Lake,2020-07-05,9.0,12.0,122.0,,-11.0,,87,1,0.0,0.0
Lake,2020-07-06,6.0,18.0,79.0,-20.0,-29.0,5.0,96,1,9.0,0.0
Lake,2020-07-07,-4.0,11.0,,-12.0,-29.0,5.0,98,1,2.0,0.0
Lake,2020-07-08,-4.0,16.0,65.0,-14.0,-27.0,6.0,100,1,2.0,0.0
Lake,2020-07-09,-7.0,9.0,80.0,-22.0,-29.0,6.0,101,1,1.0,0.0
Lake,2020-07-10,-10.0,7.0,65.0,-21.0,-26.0,6.0,108,1,7.0,0.0
Lake,2020-07-11,-8.0,12.0,85.0,,-14.0,3.0,108,1,0.0,0.0
Lake,2020-07-12,1.0,11.0,,,-11.0,,108,1,0.0,0.0
Lake,2020-07-13,-6.0,12.0,71.0,-24.0,-27.0,5.0,121,1,13.0,0.0
Lake,2020-07-14,-10.0,9.0,,-10.0,-28.0,6.0,122,1,1.0,0.0
Lake,2020-07-15,-8.0,14.0,66.0,-17.0,-27.0,6.0,133,1,11.0,0.0
Lake,2020-07-16,-10.0,6.0,72.0,-26.0,-30.0,7.0,137,1,4.0,0.0
Lake,2020-07-17,-12.0,3.0,74.0,-16.0,-28.0,7.0,140,1,3.0,0.0
Lassen,2020-04-29,,,,,-26.0,,0,0,,
Lassen,2020-04-30,,,,,-25.0,,0,0,0.0,0.0
Lassen,2020-05-01,,,,,-26.0,,0,0,0.0,0.0
Lassen,2020-05-02,,,,,-15.0,,0,0,0.0,0.0
Lassen,2020-05-03,,,,,-9.0,,0,0,0.0,0.0
Lassen,2020-05-04,,,,,-22.0,,0,0,0.0,0.0
Lassen,2020-05-05,,,,,-24.0,,0,0,0.0,0.0
Lassen,2020-05-06,,,,,-23.0,,0,0,0.0,0.0
Lassen,2020-05-07,,,,,-23.0,,0,0,0.0,0.0
Lassen,2020-05-08,,,,,-21.0,,0,0,0.0,0.0
Lassen,2020-05-09,,,,,-16.0,,0,0,0.0,0.0
Lassen,2020-05-10,,,,,-8.0,,0,0,0.0,0.0
Lassen,2020-05-11,,,,,-23.0,,0,0,0.0,0.0
Lassen,2020-05-12,,,,,-25.0,,0,0,0.0,0.0
Lassen,2020-05-13,,,,,-23.0,,0,0,0.0,0.0
Lassen,2020-05-14,-25.0,17.0,,,-22.0,,0,0,0.0,0.0
Lassen,2020-05-15,-31.0,15.0,,,-19.0,,0,0,0.0,0.0
Lassen,2020-05-16,-21.0,30.0,,,-4.0,,0,0,0.0,0.0
Lassen,2020-05-17,,,,,-5.0,,0,0,0.0,0.0
Lassen,2020-05-18,-21.0,26.0,,,-20.0,,0,0,0.0,0.0
Lassen,2020-05-19,-22.0,21.0,,,-20.0,,0,0,0.0,0.0
Lassen,2020-05-20,-20.0,16.0,,,-19.0,,0,0,0.0,0.0
Lassen,2020-05-21,-20.0,25.0,,,-21.0,,0,0,0.0,0.0
Lassen,2020-05-22,-16.0,28.0,,,-25.0,,2,0,2.0,0.0
Lassen,2020-05-23,-16.0,38.0,,,-7.0,,2,0,0.0,0.0
Lassen,2020-05-24,,,,,-12.0,,4,0,2.0,0.0
Lassen,2020-05-25,-8.0,36.0,,,-64.0,,4,0,0.0,0.0
Lassen,2020-05-26,-13.0,28.0,,,-21.0,,4,0,0.0,0.0
Lassen,2020-05-27,-19.0,17.0,,,-23.0,,5,0,1.0,0.0
Lassen,2020-05-28,-14.0,31.0,,,-23.0,,5,0,0.0,0.0
Lassen,2020-05-29,-22.0,24.0,,,-22.0,,5,0,0.0,0.0
Lassen,2020-05-30,-22.0,22.0,,,-5.0,,5,0,0.0,0.0
Lassen,2020-05-31,,,,,0.0,,5,0,0.0,0.0
Lassen,2020-06-01,1.0,30.0,,,-17.0,,5,0,0.0,0.0
Lassen,2020-06-02,-6.0,35.0,,,-15.0,,5,0,0.0,0.0
Lassen,2020-06-03,-6.0,23.0,,,-18.0,,5,0,0.0,0.0
Lassen,2020-06-04,-7.0,27.0,,,-16.0,,6,0,1.0,0.0
Lassen,2020-06-05,-16.0,29.0,,,-17.0,,6,0,0.0,0.0
Lassen,2020-06-06,-12.0,28.0,,,-1.0,,6,0,0.0,0.0
Lassen,2020-06-07,,,,,1.0,,6,0,0.0,0.0
Lassen,2020-06-08,-4.0,28.0,,,-17.0,,8,0,2.0,0.0
Lassen,2020-06-09,-2.0,39.0,,,-13.0,,9,0,1.0,0.0
Lassen,2020-06-10,-9.0,20.0,,,-18.0,,9,0,0.0,0.0
Lassen,2020-06-11,-12.0,24.0,,,-14.0,,9,0,0.0,0.0
Lassen,2020-06-12,-20.0,17.0,,,-18.0,,9,0,0.0,0.0
Lassen,2020-06-13,-8.0,25.0,,,1.0,,9,0,0.0,0.0
Lassen,2020-06-14,,,,,8.0,,9,0,0.0,0.0
Lassen,2020-06-15,1.0,29.0,,,-16.0,,9,0,0.0,0.0
Lassen,2020-06-16,-5.0,34.0,,,-17.0,,9,0,0.0,0.0
Lassen,2020-06-17,-7.0,27.0,,,-17.0,,9,0,0.0,0.0
Lassen,2020-06-18,-12.0,28.0,,,-15.0,,9,0,0.0,0.0
Lassen,2020-06-19,-12.0,27.0,,,-17.0,,9,0,0.0,0.0
Lassen,2020-06-20,-8.0,42.0,,,5.0,,9,0,0.0,0.0
Lassen,2020-06-21,,,,,6.0,,11,0,2.0,0.0
Lassen,2020-06-22,1.0,33.0,,,-20.0,,11,0,0.0,0.0
Lassen,2020-06-23,0.0,27.0,,,-18.0,,15,0,4.0,0.0
Lassen,2020-06-24,-4.0,20.0,,,-16.0,,37,0,22.0,0.0
Lassen,2020-06-25,-8.0,22.0,,,-17.0,,89,0,52.0,0.0
Lassen,2020-06-26,-15.0,23.0,,,-17.0,,172,0,83.0,0.0
Lassen,2020-06-27,-5.0,37.0,,,-5.0,,220,0,48.0,0.0
Lassen,2020-06-28,,,,,1.0,,220,0,0.0,0.0
Lassen,2020-06-29,5.0,34.0,,,-16.0,,229,0,9.0,0.0
Lassen,2020-06-30,0.0,30.0,,,-13.0,,233,0,4.0,0.0
Lassen,2020-07-01,2.0,35.0,,,-18.0,,234,0,1.0,0.0
Lassen,2020-07-02,9.0,46.0,,,-29.0,,234,0,0.0,0.0
Lassen,2020-07-03,-6.0,46.0,,,-36.0,,242,0,8.0,0.0
Lassen,2020-07-04,-15.0,45.0,,,-7.0,,242,0,0.0,0.0
Lassen,2020-07-05,,,,,3.0,,242,0,0.0,0.0
Lassen,2020-07-06,8.0,32.0,,,-20.0,,261,0,19.0,0.0
Lassen,2020-07-07,1.0,35.0,,,-20.0,,261,0,0.0,0.0
Lassen,2020-07-08,-11.0,24.0,,,-18.0,,261,0,0.0,0.0
Lassen,2020-07-09,-11.0,27.0,,,-18.0,,261,0,0.0,0.0
Lassen,2020-07-10,-13.0,25.0,,,-22.0,,261,0,0.0,0.0
Lassen,2020-07-11,-10.0,35.0,,,-8.0,,275,0,14.0,0.0
Lassen,2020-07-12,,,,,-2.0,,337,0,62.0,0.0
Lassen,2020-07-13,2.0,34.0,,,-19.0,,428,0,91.0,0.0
Lassen,2020-07-14,-7.0,34.0,,,-16.0,,444,0,16.0,0.0
Lassen,2020-07-15,-8.0,29.0,,,-18.0,,473,0,29.0,0.0
Lassen,2020-07-16,-12.0,24.0,,,-18.0,,473,0,0.0,0.0
Lassen,2020-07-17,-18.0,17.0,,,-20.0,,491,0,18.0,0.0
Los Angeles,2020-02-15,1.0,0.0,13.0,-1.0,-1.0,0.0,1,0,0.0,0.0
Los Angeles,2020-02-16,4.0,-1.0,27.0,-1.0,0.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-17,7.0,0.0,30.0,-11.0,-32.0,7.0,1,0,0.0,0.0
Los Angeles,2020-02-18,-1.0,0.0,11.0,2.0,2.0,0.0,1,0,0.0,0.0
Los Angeles,2020-02-19,-1.0,-1.0,13.0,1.0,2.0,0.0,1,0,0.0,0.0
Los Angeles,2020-02-20,1.0,0.0,11.0,2.0,2.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-21,1.0,0.0,7.0,0.0,2.0,0.0,1,0,0.0,0.0
Los Angeles,2020-02-22,-1.0,-1.0,-13.0,-5.0,1.0,1.0,1,0,0.0,0.0
Los Angeles,2020-02-23,4.0,1.0,13.0,0.0,2.0,0.0,1,0,0.0,0.0
Los Angeles,2020-02-24,1.0,-1.0,8.0,2.0,4.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-25,2.0,1.0,13.0,3.0,3.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-26,3.0,2.0,11.0,2.0,3.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-27,3.0,2.0,14.0,3.0,2.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-28,4.0,4.0,10.0,2.0,3.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-02-29,3.0,4.0,11.0,0.0,2.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-03-01,4.0,3.0,-5.0,-3.0,1.0,0.0,1,0,0.0,0.0
Los Angeles,2020-03-02,5.0,5.0,8.0,1.0,4.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-03-03,8.0,7.0,32.0,2.0,3.0,-1.0,1,0,0.0,0.0
Los Angeles,2020-03-04,4.0,6.0,9.0,-1.0,2.0,0.0,7,0,6.0,0.0
Los Angeles,2020-03-05,4.0,7.0,9.0,0.0,2.0,0.0,11,0,4.0,0.0
Los Angeles,2020-03-06,3.0,6.0,7.0,-2.0,2.0,0.0,13,0,2.0,0.0
Los Angeles,2020-03-07,1.0,6.0,3.0,-4.0,2.0,0.0,14,0,1.0,0.0
Los Angeles,2020-03-08,3.0,4.0,16.0,-4.0,1.0,0.0,14,0,0.0,0.0
Los Angeles,2020-03-09,3.0,7.0,6.0,-4.0,3.0,0.0,19,0,5.0,0.0
Los Angeles,2020-03-10,-3.0,3.0,-29.0,-13.0,-2.0,3.0,20,0,1.0,0.0
Los Angeles,2020-03-11,2.0,11.0,5.0,-6.0,0.0,1.0,29,1,9.0,1.0
Los Angeles,2020-03-12,-8.0,12.0,-35.0,-19.0,-3.0,4.0,32,1,3.0,0.0
Los Angeles,2020-03-13,-5.0,37.0,-37.0,-21.0,-7.0,6.0,40,1,8.0,0.0
Los Angeles,2020-03-14,-14.0,27.0,-47.0,-23.0,-7.0,7.0,54,1,14.0,0.0
Los Angeles,2020-03-15,-16.0,12.0,-22.0,-21.0,-9.0,6.0,69,1,15.0,0.0
Los Angeles,2020-03-16,-19.0,12.0,-40.0,-29.0,-22.0,11.0,94,1,25.0,0.0
Los Angeles,2020-03-17,-24.0,8.0,-21.0,-30.0,-29.0,14.0,147,1,53.0,0.0
Los Angeles,2020-03-18,-28.0,3.0,-12.0,-33.0,-33.0,16.0,192,1,45.0,0.0
Los Angeles,2020-03-19,-32.0,3.0,-30.0,-39.0,-35.0,18.0,231,2,39.0,1.0
Los Angeles,2020-03-20,-40.0,-5.0,-29.0,-44.0,-41.0,22.0,295,2,64.0,0.0
Los Angeles,2020-03-21,-48.0,-13.0,-28.0,-46.0,-34.0,18.0,353,4,58.0,2.0
Los Angeles,2020-03-22,-52.0,-26.0,-36.0,-54.0,-38.0,16.0,411,5,58.0,1.0
Los Angeles,2020-03-23,-42.0,-19.0,-32.0,-49.0,-47.0,22.0,543,8,132.0,3.0
Los Angeles,2020-03-24,-43.0,-20.0,-34.0,-50.0,-49.0,23.0,670,10,127.0,2.0
Los Angeles,2020-03-25,-43.0,-20.0,-34.0,-50.0,-49.0,23.0,814,13,144.0,3.0
Los Angeles,2020-03-26,-43.0,-20.0,-35.0,-51.0,-50.0,24.0,1230,21,416.0,8.0
Los Angeles,2020-03-27,-45.0,-19.0,-34.0,-51.0,-49.0,25.0,1482,26,252.0,5.0
Los Angeles,2020-03-28,-50.0,-21.0,-52.0,-52.0,-39.0,20.0,1818,32,336.0,6.0
Los Angeles,2020-03-29,-51.0,-27.0,-48.0,-54.0,-41.0,17.0,2147,37,329.0,5.0
Los Angeles,2020-03-30,-42.0,-23.0,-34.0,-52.0,-51.0,22.0,2505,44,358.0,7.0
Los Angeles,2020-03-31,-42.0,-22.0,-38.0,-50.0,-51.0,23.0,3037,54,532.0,10.0
Los Angeles,2020-04-01,-41.0,-18.0,-34.0,-49.0,-52.0,23.0,3528,66,491.0,12.0
Los Angeles,2020-04-02,-43.0,-19.0,-39.0,-52.0,-52.0,25.0,4071,80,543.0,14.0
Los Angeles,2020-04-03,-43.0,-15.0,-38.0,-51.0,-51.0,25.0,4605,93,534.0,13.0
Los Angeles,2020-04-04,-50.0,-20.0,-54.0,-51.0,-41.0,20.0,5325,119,720.0,26.0
Los Angeles,2020-04-05,-53.0,-27.0,-59.0,-57.0,-43.0,17.0,5955,132,630.0,13.0
Los Angeles,2020-04-06,-49.0,-27.0,-58.0,-59.0,-54.0,25.0,6391,147,436.0,15.0
Los Angeles,2020-04-07,-51.0,-30.0,-58.0,-58.0,-54.0,26.0,6944,173,553.0,26.0
Los Angeles,2020-04-08,-49.0,-27.0,-51.0,-57.0,-55.0,26.0,7573,200,629.0,27.0
Los Angeles,2020-04-09,-55.0,-34.0,-69.0,-65.0,-57.0,29.0,7984,225,411.0,25.0
Los Angeles,2020-04-10,-49.0,-22.0,-55.0,-58.0,-57.0,29.0,8453,244,469.0,19.0
Los Angeles,2020-04-11,-51.0,-19.0,-54.0,-52.0,-43.0,20.0,8889,267,436.0,23.0
Los Angeles,2020-04-12,-64.0,-38.0,-69.0,-60.0,-46.0,18.0,9197,300,308.0,33.0
Los Angeles,2020-04-13,-47.0,-28.0,-47.0,-54.0,-51.0,23.0,9480,326,283.0,26.0
Los Angeles,2020-04-14,-45.0,-25.0,-38.0,-51.0,-51.0,24.0,10075,366,595.0,40.0
Los Angeles,2020-04-15,-47.0,-21.0,-36.0,-50.0,-51.0,24.0,10517,405,442.0,39.0
Los Angeles,2020-04-16,-55.0,-20.0,-38.0,-51.0,-51.0,24.0,10895,457,378.0,52.0
Los Angeles,2020-04-17,-56.0,-19.0,-42.0,-52.0,-50.0,25.0,11421,501,526.0,44.0
Los Angeles,2020-04-18,-59.0,-21.0,-56.0,-50.0,-38.0,19.0,12051,577,630.0,76.0
Los Angeles,2020-04-19,-60.0,-25.0,-50.0,-53.0,-39.0,16.0,12349,601,298.0,24.0
Los Angeles,2020-04-20,-54.0,-22.0,-38.0,-50.0,-49.0,22.0,13823,619,1474.0,18.0
Los Angeles,2020-04-21,-54.0,-21.0,-35.0,-51.0,-50.0,23.0,15165,666,1342.0,47.0
Los Angeles,2020-04-22,-54.0,-20.0,-33.0,-51.0,-50.0,23.0,16449,732,1284.0,66.0
Los Angeles,2020-04-23,-54.0,-19.0,-35.0,-51.0,-51.0,24.0,17567,798,1118.0,66.0
Los Angeles,2020-04-24,-54.0,-16.0,-37.0,-51.0,-49.0,24.0,18545,850,978.0,52.0
Los Angeles,2020-04-25,-57.0,-16.0,-48.0,-48.0,-37.0,17.0,19159,896,614.0,46.0
Los Angeles,2020-04-26,-57.0,-21.0,-45.0,-52.0,-39.0,15.0,19567,916,408.0,20.0
Los Angeles,2020-04-27,-52.0,-19.0,-32.0,-49.0,-48.0,21.0,20460,948,893.0,32.0
Los Angeles,2020-04-28,-52.0,-18.0,-32.0,-48.0,-49.0,14.0,21017,1004,557.0,56.0
Los Angeles,2020-04-29,-50.0,-19.0,-34.0,-49.0,-49.0,22.0,22522,1065,1505.0,61.0
Los Angeles,2020-04-30,-48.0,-16.0,-33.0,-48.0,-50.0,22.0,23233,1119,711.0,54.0
Los Angeles,2020-05-01,-48.0,-12.0,-30.0,-46.0,-48.0,23.0,24262,1174,1029.0,55.0
Los Angeles,2020-05-02,-51.0,-11.0,-41.0,-43.0,-35.0,16.0,24936,1212,674.0,38.0
Los Angeles,2020-05-03,-51.0,-17.0,-35.0,-47.0,-34.0,13.0,25699,1231,763.0,19.0
